date,time,id,m_20,m_25,f_20,f_25
20211031,14,11305,8344.3679,9569.9868,10379.2173,9371.5643
20211031,14,11320,7145.3899,8535.6582,8072.2508,8168.6726
20211031,14,11350,17279.8435,15320.7865,17319.2032,14219.9082
20211031,14,11380,11067.5568,13298.5777,12849.2304,14283.7651
20211031,14,11410,12003.6749,14064.8302,19072.6606,16055.3789
20211031,14,11440,17532.3914,21873.0326,27724.9107,27592.3831
20211031,14,11470,9627.9402,10872.7359,10351.2831,10726.1557
20211031,14,11500,12768.8121,20132.4504,16570.822,23116.6982
20211031,14,11530,8877.2867,13618.7986,10952.4932,13247.8645
20211031,14,11545,5595.7786,9534.833,6232.6957,8636.4757
20211031,14,11560,12141.9596,20927.6015,16712.4771,23086.851
20211031,14,11590,13853.7355,18094.1756,15814.8511,16286.4422
20211031,14,11620,18507.3603,30699.335,21660.5223,27349.3317
20211031,14,11650,15489.556,19201.9263,19244.2825,21312.6017
20211031,14,11680,21896.9476,28374.751,30388.2748,33095.4936
20211031,14,11710,20153.482,26716.762,26699.6304,30357.4346
20211031,14,11740,11998.7017,15241.2837,13450.9093,15577.5078
20211031,15,11110,12089.3018,14166.7608,19525.0352,17774.8749
20211031,15,11140,7944.9964,10837.7351,11790.6343,12522.8525
20211031,15,11170,10674.6046,14642.7418,14828.2965,17562.6293
20211031,15,11200,11973.1975,15145.3074,16002.9205,16475.6839
20211031,15,11215,14206.3352,17188.5244,17879.7392,17845.3495
20211031,15,11230,13374.4686,13920.3036,17695.7118,13088.774
20211031,15,11260,9381.9916,11777.9757,10027.5325,12325.7222
20211031,15,11290,14341.5291,14502.846,19002.3009,13852.0103
20211031,15,11305,8201.9944,9499.4921,10109.662,9286.7334
20211031,15,11320,6994.6934,8460.1038,7912.3415,8071.0544
20211031,15,11350,17353.4492,15255.5708,16903.8837,14307.4635
20211031,15,11380,10990.6805,13139.1601,12577.34,14050.8844
20211031,15,11410,12129.9137,14066.7038,19010.2924,15922.47
20211031,15,11440,17869.6142,22331.3905,29031.0868,28312.7629
20211031,15,11470,9576.6482,10822.6167,10202.0446,10746.8856
20211031,15,11500,12509.0929,20081.1857,16358.0514,22890.9233
20211031,15,11530,8647.7734,13429.1153,10711.5111,13118.1666
20211031,15,11545,5667.4004,9488.8045,6067.9269,8755.6706
20211031,15,11560,12748.1284,21189.8874,17281.5665,23566.4296
20211031,15,11590,13575.952,17960.5372,15326.0675,16062.7466
20211031,15,11620,18298.5331,30361.8168,21340.6558,27251.8064
20211031,15,11650,15680.4608,19433.6053,19493.7232,21662.7717
20211031,15,11680,22016.8619,28627.8483,30785.7729,33344.8926
20211031,15,11710,20320.9026,27055.9567,27192.4503,30829.5451
20211031,15,11740,11844.3999,15093.5267,13290.667,15339.9227
20211031,16,11110,12174.8767,14123.2119,19462.7782,17828.8364
20211031,16,11140,7883.7772,10594.6824,11813.1034,12472.2392
20211031,16,11170,11399.4229,14979.5491,15677.6931,18010.946
20211031,16,11200,12285.8506,15217.6338,16329.9036,16410.1131
20211031,16,11215,14374.424,17255.377,18301.1996,18271.7435
20211031,16,11230,13281.1465,14084.284,17465.8027,13031.9438
20211031,16,11260,9297.5387,11848.2581,9903.2133,12327.718
20211031,16,11290,14231.319,14465.1461,18717.6392,13748.9185
20211031,16,11305,8190.5763,9524.1095,10186.2778,9294.0334
20211031,16,11320,6996.118,8351.3521,7772.2285,8131.3356
20211031,16,11350,17347.5508,15187.3766,17011.1487,14360.5241
20211031,16,11380,10974.3011,13108.0676,12465.2067,14113.0174
20211031,16,11410,11977.6543,14137.5594,18886.2953,15917.4983
20211031,16,11440,18693.3602,22824.4522,30080.3006,28896.2906
20211031,16,11470,9387.8188,10750.6672,10112.2706,10640.6706
20211031,16,11500,12480.0573,19982.8056,16144.007,22835.3409
20211031,16,11530,8674.4238,13260.3604,10580.1254,13084.2047
20211031,16,11545,5582.2835,9427.6593,6044.4656,8826.5826
20211031,16,11560,12851.8507,21075.2666,17337.4342,23685.6542
20211031,16,11590,13338.7076,17906.6254,15228.0037,16098.7251
20211031,16,11620,18152.6643,30444.3895,21274.5804,27302.8684
20211031,16,11650,15547.4568,19425.8777,19785.1003,21784.2936
20211031,16,11680,22077.2709,28812.9589,30917.5687,32843.1079
20211031,16,11710,20639.6773,27559.3423,27708.6028,31239.4474
20211031,16,11740,11708.0663,15050.6897,13070.9108,15508.0578
20211031,17,11110,12027.1465,13651.5023,18446.1473,16812.5363
