date,time,id,m_20,m_25,f_20,f_25
20211025,6,11320515,536.8644,635.7671,725.1684,794.4565
20211025,6,11320512,1161.0985,1232.7994,1301.1335,1273.0769
20211025,6,11320514,960.7861,1027.5663,1091.5547,1051.0469
20211025,6,11320513,306.2638,307.4959,342.8516,318.7163
20211025,6,11320670,438.1875,567.5675,463.9616,624.7915
20211025,6,11320710,618.1019,550.4568,601.7055,637.2861
20211025,6,11320660,594.4222,688.0688,1008.2684,811.4057
20211025,6,11320522,633.4953,735.6731,776.741,783.2607
20211025,6,11320700,352.0414,424.5263,370.8275,371.4554
20211025,6,11320680,482.2054,674.5372,640.6229,689.1426
20211025,6,11320690,611.254,798.5068,638.1339,758.6447
20211025,6,11320681,419.6969,485.6595,471.1002,508.0142
20211025,6,11350580,893.4828,772.724,830.084,873.4373
20211025,6,11350700,500.0243,413.8796,527.8682,566.8105
20211025,6,11350619,463.846,341.6852,616.8477,334.8469
20211025,6,11350570,569.6036,597.2019,672.2025,635.7448
20211025,6,11350612,446.8492,427.4601,518.2076,531.3787
20211025,6,11350595,1941.8767,1833.7453,2267.7176,1754.5755
20211025,6,11350611,1373.063,1010.3085,1335.1768,963.3259
20211025,6,11350600,3205.1079,1791.2232,2974.2408,1478.5341
20211025,6,11350625,863.2128,799.3504,1016.1945,853.6402
20211025,6,11350695,1297.2677,1478.1705,1680.6802,1649.3118
20211025,6,11350624,596.8447,454.1758,543.8784,513.6001
20211025,6,11350621,683.6371,502.7135,803.3105,598.4908
20211025,6,11350670,632.0444,573.9461,710.118,651.0126
20211025,6,11350630,1203.5468,1064.3591,1152.7558,1212.4691
20211025,6,11350665,839.5321,693.7738,823.688,715.7425
20211025,6,11350640,838.5828,907.3743,1040.8903,934.0661
20211025,6,11410700,1060.3283,972.2961,1530.8394,1107.5222
20211025,6,11380625,1133.8262,1468.0643,1453.1866,1863.3177
20211025,6,11470640,1046.8227,1173.2652,1362.4454,1403.3638
20211025,6,11740520,841.8533,977.884,1058.0216,1126.9994
20211025,6,11560710,356.1115,720.1963,550.5299,718.1836
20211025,6,11740530,729.0368,726.3433,808.4254,781.0036
20211025,6,11380600,702.5751,896.0364,875.3277,843.1152
20211025,6,11380552,734.7133,875.2495,883.6947,931.9711
20211025,6,11380560,776.7091,886.6733,920.4206,976.5662
20211025,6,11380590,304.0514,392.8567,453.394,401.2439
20211025,6,11380580,747.1348,877.9501,1002.0971,1196.3521
20211025,6,11380570,1023.9534,1362.9353,1506.1794,1771.1511
20211025,6,11410555,847.3103,1236.1784,1685.732,1474.0272
20211025,6,11380632,479.7595,539.5831,549.6427,575.8328
20211025,6,11410690,253.891,305.1151,342.1439,461.4459
20211025,6,11380631,807.9365,951.1535,809.3366,1063.6815
20211025,6,11410520,633.9723,451.2007,551.0936,480.6243
20211025,6,11380640,436.3457,453.6812,515.3011,509.2387
20211025,6,11380690,1506.2962,1450.3054,1907.1526,2262.7908
20211025,6,11380650,374.6154,473.6406,339.3186,427.3617
20211025,6,11410615,1917.8504,2615.0548,2661.7545,2458.874
20211025,6,11410685,786.7105,1011.4516,1327.8883,1078.5978
20211025,6,11410585,2621.1535,2939.0958,5799.6856,4139.5657
20211025,6,11410565,770.1385,1255.7593,1610.8279,1586.9914
20211025,6,11410660,433.3409,473.9291,547.3021,535.4897
20211025,6,11410620,826.5046,774.2797,1029.2107,888.0186
20211025,6,11410655,270.5991,275.8851,345.7027,315.6902
20211025,6,11410640,439.1123,553.9348,629.0857,548.1382
20211025,6,11410710,333.4945,387.1597,412.5103,491.6196
20211025,6,11440590,472.6125,849.7912,687.6297,930.2606
20211025,6,11470630,340.6147,324.6627,317.0616,350.0478
20211025,6,11440710,775.7238,1014.7088,1180.1511,1363.7485
20211025,6,11440585,354.0624,536.8738,493.0908,722.2136
20211025,6,11410720,989.3007,1255.252,1493.3797,1461.6327
20211025,6,11440565,1004.1301,1511.9207,1608.1936,2034.2078
20211025,6,11440555,459.3382,667.54,712.5488,937.5519
20211025,6,11440630,718.8748,851.2985,809.7188,732.1433
20211025,6,11440700,500.7685,705.4093,738.0255,1001.383
20211025,6,11440610,274.0572,421.2363,569.8556,597.175
20211025,6,11440600,1210.64,1397.0859,1935.0455,1414.8228
20211025,6,11440690,603.3836,1013.6965,882.9394,1221.0106
20211025,6,11440655,1383.5393,1439.9644,2070.4873,1473.0607
20211025,6,11440680,566.0915,1003.1181,934.4234,1392.2043
20211025,6,11440660,2208.1652,2872.1041,3517.4121,3421.5195
20211025,6,11440730,906.6141,1381.7825,1662.6123,2040.6654
20211025,6,11470620,593.31,546.1156,645.3126,536.0391
20211025,6,11470540,580.34,654.8569,659.4223,707.2587
20211025,6,11440720,727.4978,919.0386,901.1525,1235.3616
20211025,6,11470530,502.6534,651.8153,535.8599,835.7444
20211025,6,11440740,972.8314,1352.3633,1287.184,1511.7133
20211025,6,11470520,868.5941,1045.1577,838.412,1348.7877
20211025,6,11470510,863.4806,786.8218,981.7455,892.294
20211025,6,11470570,394.1735,598.2471,504.0306,606.7448
20211025,6,11470611,408.3513,442.5009,394.1907,394.2758
20211025,6,11470560,342.8854,552.04,491.8597,639.1242
20211025,6,11470550,871.0474,824.5536,1139.2927,937.9119
20211025,6,11470610,144.6653,148.0378,139.113,133.4413
20211025,6,11470580,345.5723,485.9926,429.9037,548.2989
20211025,6,11470600,217.1173,348.7134,187.3875,324.8195
20211025,6,11470590,275.0879,370.2768,336.1283,416.3518
20211025,6,11500520,602.9613,1198.5208,949.2631,1770.2189
20211025,6,11500593,923.5874,1409.9523,1084.6098,1434.5354
20211025,6,11560700,379.1973,544.3885,509.7872,615.0476
20211025,6,11530720,781.5596,780.5874,888.2042,813.9937
20211025,6,11470650,901.6783,1346.3839,1248.7694,1383.5381
20211025,6,11500510,576.9309,1089.4754,820.5496,1415.8136
20211025,6,11470680,507.0208,514.1734,500.4968,524.1898
20211025,6,11470670,462.8177,495.5434,579.0721,499.4022
20211025,6,11500540,1276.6807,2484.9595,1936.3146,3064.2758
20211025,6,11500591,570.2315,1037.5461,722.8786,1238.7376
20211025,6,11500535,1060.1246,1381.9363,1320.1632,1921.6598
20211025,6,11500530,475.9479,702.5926,553.5524,893.676
20211025,6,11500550,372.4874,550.2394,500.1889,612.81
20211025,6,11500590,885.7973,1598.8578,1302.7923,1884.4112
20211025,6,11500570,443.9274,711.933,561.597,737.0156
20211025,6,11500560,475.4394,689.0633,667.908,788.2461
20211025,6,11500604,261.6911,431.3768,423.8563,576.3375
20211025,6,11530595,299.1016,839.3713,456.6953,738.3736
20211025,6,11500630,715.6085,971.2847,777.6359,1165.9871
20211025,6,11500603,967.2499,2110.5223,1856.4587,3015.6475
20211025,6,11500620,936.6779,1340.5716,1129.0709,1531.0651
20211025,6,11500605,151.9009,380.472,265.1309,494.153
20211025,6,11500615,678.9153,1006.5595,1154.9572,1277.8819
20211025,6,11500611,1029.0693,986.3201,1065.8084,1113.8302
20211025,6,11530510,616.8707,1009.8479,912.9484,1167.8273
20211025,6,11530560,666.6146,1370.0338,1166.3596,1687.4606
20211025,6,11500641,316.7365,537.4589,376.2981,569.4039
20211025,6,11500640,592.9628,976.5575,733.3663,1039.8242
20211025,6,11530550,371.2751,601.5522,425.2346,626.6988
20211025,6,11530520,411.541,592.1065,523.5733,658.7978
20211025,6,11530540,568.6017,1569.0414,896.0183,1460.7538
20211025,6,11530530,650.2911,1061.8806,849.215,1213.1361
20211025,6,11530730,540.3058,699.8763,671.0183,608.9877
20211025,6,11530780,1232.6344,1757.7011,1597.0727,1954.769
20211025,6,11560690,422.8852,529.0149,473.1667,555.0902
20211025,6,11545690,265.9742,355.9431,224.7016,350.6287
20211025,6,11530770,466.3235,730.0857,648.5801,867.7095
20211025,6,11530740,759.0747,1060.2063,985.0393,1074.2296
20211025,6,11530760,452.322,636.72,505.0757,586.0491
20211025,6,11530750,705.12,805.373,766.8517,841.1623
20211025,6,11545610,1113.7074,1805.4112,1130.1917,1888.4402
20211025,6,11545680,333.4348,425.5286,437.9273,479.6873
20211025,6,11545510,1389.7865,3187.2562,1670.7714,2556.548
20211025,6,11530790,595.2312,835.5616,666.2412,878.6374
20211025,6,11545670,633.4479,1147.1123,852.672,1159.2129
20211025,6,11545620,440.134,832.4511,551.2185,782.0462
20211025,6,11545640,328.1891,521.9171,383.4853,567.2662
20211025,6,11545630,600.559,1193.3649,765.5834,1207.1981
20211025,6,11545710,339.5937,473.8561,438.8243,484.0808
20211025,6,11560680,694.561,953.6142,857.0059,1150.0979
20211025,6,11560560,937.8608,1973.9418,1603.312,2511.8534
20211025,6,11545700,302.9412,545.8973,420.8159,541.5975
20211025,6,11560550,585.2689,1162.4948,862.2611,1274.2518
20211025,6,11560515,474.5049,860.0716,660.6554,936.1911
20211025,6,11560540,1012.9878,1716.0148,1233.0649,1780.9081
20211025,6,11560535,1239.4614,2895.3539,2016.557,3273.4042
20211025,6,11560610,392.7829,850.0579,640.1891,1067.3996
20211025,6,11560670,166.5913,210.2297,213.9128,216.5001
20211025,6,11560605,569.203,1000.3432,780.3408,1170.6253
20211025,6,11560585,363.4839,709.3635,421.2844,713.6354
20211025,6,11560660,212.2733,296.5323,239.1305,388.4465
20211025,6,11560620,641.2843,1304.1266,772.5772,1582.2445
20211025,6,11560650,389.9425,608.6116,390.8257,647.6228
20211025,6,11560630,536.7031,1234.5856,721.0313,1093.6099
20211025,6,11590520,777.7056,1264.9379,1090.2623,873.9816
20211025,6,11620665,992.8911,1744.3868,1098.9722,1245.7017
20211025,6,11590650,448.3982,825.4014,557.3568,841.0771
20211025,6,11680590,802.8479,1009.597,969.2509,1380.4988
20211025,6,11740515,1197.0489,1180.5779,1223.9938,1249.7972
20211025,6,11590510,2127.8439,3103.2858,2226.1967,2121.6451
20211025,6,11560720,597.3122,956.0458,757.8147,1043.7964
20211025,6,11590550,453.3631,930.3044,731.4276,1126.98
20211025,6,11590640,490.0366,727.9233,659.901,841.6738
20211025,6,11590540,736.473,923.9087,879.4763,1081.2307
20211025,6,11590530,2936.3165,2642.9899,3346.3239,2306.3398
20211025,6,11590630,796.1411,964.9686,1024.7212,1123.7619
20211025,6,11590560,798.2682,1114.6575,872.9109,1338.4159
20211025,6,11590620,768.9912,1608.7456,1323.4701,1885.5897
20211025,6,11590605,1558.5822,1527.8217,2064.8766,1381.7897
20211025,6,11590660,1615.1497,1943.0254,1924.0075,2032.0195
20211025,6,11620655,782.3076,1571.9191,1142.1873,1412.3162
20211025,6,11620565,752.3385,828.5596,832.6878,982.9096
20211025,6,11590651,314.1643,524.5577,360.3625,504.8079
20211025,6,11620545,305.4078,337.5352,310.1437,313.0879
20211025,6,11590670,427.2512,657.0082,614.1327,750.201
20211025,6,11620525,558.1022,1093.4466,750.6946,1174.6648
20211025,6,11590680,622.4256,1103.7026,970.5684,1386.7635
20211025,6,11620595,2344.8712,4227.8798,3546.4513,4439.2644
20211025,6,11620645,1055.7461,2338.5395,1476.0009,1928.2979
20211025,6,11620585,1564.6136,2233.9772,1990.6002,2036.1417
20211025,6,11620575,946.0257,2074.5554,1394.5938,2264.9865
20211025,6,11620630,1363.8183,1322.433,1031.7775,1371.1344
20211025,6,11620605,854.3218,1552.743,1202.0736,1727.609
20211025,6,11620625,1051.8619,1993.3768,1517.2191,2224.7616
20211025,6,11620615,753.6667,1322.9234,1070.6222,1591.823
20211025,6,11620685,1069.6683,1798.3052,1468.7513,1818.3263
20211025,6,11620745,767.2934,1083.6453,853.6703,865.285
20211025,6,11680580,420.8569,679.9268,557.3829,776.1397
20211025,6,11650560,649.7264,1238.0266,1217.3196,1321.7446
20211025,6,11620735,1790.4808,2811.5173,1713.466,1713.5548
20211025,6,11620695,1566.705,3483.6268,2386.545,2829.812
20211025,6,11620725,828.3701,1717.71,1242.2088,2047.0033
20211025,6,11620715,342.29,258.2038,281.6657,305.0194
20211025,6,11650510,709.2349,949.611,1031.0853,1109.6892
20211025,6,11650550,105.3644,94.104,146.2693,122.0386
20211025,6,11620775,727.1504,851.995,848.8333,871.3563
20211025,6,11620765,675.9742,1004.9662,819.5216,1134.0175
20211025,6,11650540,706.1097,798.8871,917.9555,914.3536
20211025,6,11650520,700.625,1213.4033,1141.6303,1513.96
20211025,6,11650531,823.4064,829.6283,967.394,936.8279
20211025,6,11650530,1639.7625,1889.4524,1798.6746,2260.9447
20211025,6,11650580,423.4736,461.9752,471.5299,436.1475
20211025,6,11680565,829.331,989.2927,1046.8364,1376.9574
20211025,6,11650620,694.3685,647.1497,702.5866,637.3172
20211025,6,11650570,337.4958,326.4338,297.1255,288.4421
20211025,6,11650610,565.0727,688.2113,567.3232,780.0687
20211025,6,11650581,719.7805,708.9193,1027.7423,1037.2878
20211025,6,11650600,486.4358,589.3364,595.8714,693.4617
20211025,6,11650590,382.865,530.1728,597.5427,639.472
20211025,6,11650652,725.977,1419.3491,790.1175,1304.3775
20211025,6,11680545,550.2084,621.9181,829.6691,869.3528
20211025,6,11650651,950.7189,1438.0802,1030.8427,1458.3766
20211025,6,11650621,577.7326,721.1388,844.5235,934.4851
20211025,6,11680531,757.1283,1337.0245,1076.7427,1480.3116
20211025,6,11650660,981.3636,751.4738,423.9704,684.2442
20211025,6,11680521,1202.2942,2040.813,1808.3443,2242.7537
20211025,6,11680510,497.1561,721.4598,726.7672,887.1792
20211025,6,11680640,2345.7553,4074.7695,3443.4455,4366.4422
20211025,6,11680730,397.645,572.7466,496.4794,659.1998
20211025,6,11710720,263.6896,279.4885,310.8172,307.6484
20211025,6,11710620,960.7909,1472.2999,1229.9081,1628.0486
20211025,6,11680630,1038.1844,1016.2848,1111.8358,1148.1732
20211025,6,11680610,944.296,942.7707,956.0235,812.3564
20211025,6,11680600,519.73,345.8537,578.1794,370.2816
20211025,6,11680656,548.0019,546.155,846.3707,614.8207
20211025,6,11680720,535.385,505.8826,687.2589,851.9881
20211025,6,11680655,775.1267,977.9372,1022.4936,1082.7843
20211025,6,11680650,1027.445,1442.4345,1538.8051,1688.7797
20211025,6,11680700,1019.2962,1160.3653,1239.2301,1409.1702
20211025,6,11680660,189.6972,265.0343,209.1328,221.8188
20211025,6,11680690,414.4561,580.5808,429.0726,561.979
20211025,6,11680670,641.8324,632.2622,616.539,513.1427
20211025,6,11680750,411.9942,605.8888,429.0449,670.9431
20211025,6,11710610,879.0631,1418.7417,1044.7365,2002.2478
20211025,6,11710540,394.7551,420.7284,367.0937,415.4391
20211025,6,11680740,439.4644,447.0397,399.7871,465.4911
20211025,6,11710532,378.9675,545.546,472.2668,516.5715
20211025,6,11710510,400.1762,528.4062,476.0192,507.9513
20211025,6,11710531,318.6447,492.4821,403.0439,405.6457
20211025,6,11710520,832.0521,1388.15,1309.3036,1896.1712
20211025,6,11710562,966.8066,1508.2709,1251.9059,2194.6009
20211025,6,11710600,797.773,1495.2159,1128.0015,1925.7892
20211025,6,11710561,478.2199,617.6431,609.1444,739.8903
20211025,6,11710550,560.3961,605.1656,495.204,554.4857
20211025,6,11710590,507.0459,617.1323,709.6916,806.3143
20211025,6,11710566,507.4561,406.8525,505.5318,407.6303
20211025,6,11710580,811.7774,1496.7033,1069.5008,1747.5785
20211025,6,11710570,1131.3602,1275.6267,1153.2204,1166.622
20211025,6,11710690,404.6796,448.4699,575.8799,564.1439
20211025,6,11710642,896.8623,1331.383,889.0563,1784.5759
20211025,6,11710710,589.0746,757.4085,715.7993,836.2426
20211025,6,11740570,889.0473,1109.1275,1063.5662,1205.1088
20211025,6,11710641,488.9379,889.1959,674.024,965.5208
20211025,6,11710632,756.8645,874.2543,898.9082,972.5607
20211025,6,11710631,633.6228,845.967,680.4958,948.4725
20211025,6,11710680,652.4436,833.3781,938.1192,946.9305
20211025,6,11710647,728.5379,834.0272,850.7291,1006.8594
20211025,6,11740560,323.2206,484.6844,423.9918,479.4072
20211025,6,11710646,977.5488,1263.7136,1121.9472,1380.5047
20211025,6,11740550,516.6507,564.3023,641.2589,653.0647
20211025,6,11710670,674.061,548.7931,854.6767,659.4979
20211025,6,11740540,386.9179,382.9109,394.3694,376.2636
20211025,6,11710650,838.6086,1433.1424,1225.146,1703.3736
20211025,6,11740590,353.994,394.9516,370.3778,366.2699
20211025,6,11740650,585.4008,1136.2593,872.0286,1346.8047
20211025,6,11740580,303.1624,443.0831,343.6589,543.2923
20211025,6,11740640,588.0308,779.1051,638.3745,814.8904
20211025,6,11740600,1069.9793,1303.4221,1285.9342,1541.1293
20211025,6,11740620,690.3626,1282.6165,1006.8251,1651.3584
20211025,6,11740610,1091.7393,1623.6478,1408.2671,1885.7567
20211025,6,11740690,133.1933,145.1246,97.9038,120.7318
20211025,6,11740685,1406.1659,2028.7269,1830.3983,2250.5535
20211025,6,11740660,826.1672,1127.0945,950.8368,1143.5873
20211025,6,11740700,757.0367,951.171,824.7994,921.2875
20211025,7,11740560,379.7507,477.4325,504.4598,554.1403
20211025,7,11740550,520.4764,531.579,643.7501,591.6087
20211025,7,11110615,1170.1183,1933.9001,1565.3448,1837.0629
20211025,7,11740540,374.6894,386.2967,405.0938,367.5575
20211025,7,11530560,735.7926,1587.0978,1288.0638,1930.4238
20211025,7,11110600,206.3869,174.7516,198.4664,214.4851
20211025,7,11110580,162.9026,278.9871,319.3508,333.4729
20211025,7,11110570,340.8916,202.9808,229.972,190.6086
20211025,7,11110560,585.2069,477.1677,534.0889,459.825
20211025,7,11110550,499.0917,388.9498,441.5529,406.965
20211025,7,11110540,275.217,133.1857,109.349,143.3806
20211025,7,11110530,284.1009,697.643,518.586,868.5485
20211025,7,11110515,677.0023,778.7681,431.6407,509.7593
20211025,7,11305590,668.0508,711.5771,855.4007,789.7355
20211025,7,11140570,481.5922,498.2255,623.3747,404.4066
20211025,7,11110650,1815.8557,1570.5707,3123.481,1333.0206
20211025,7,11170570,323.803,443.8066,537.7837,608.9307
20211025,7,11215770,848.985,1075.377,821.0909,1139.4533
20211025,7,11110640,744.0625,885.9566,900.7407,1330.0878
20211025,7,11530550,388.99,631.0345,481.7523,695.4026
20211025,7,11110630,395.346,559.1496,420.1723,497.3097
20211025,7,11110690,201.1376,192.9869,195.1585,214.4722
20211025,7,11140550,354.8043,930.3992,779.1407,1087.4749
20211025,7,11110680,401.1168,298.1031,578.8308,339.7199
20211025,7,11110670,251.785,280.9149,292.1731,273.6425
20211025,7,11140540,267.9985,529.9176,512.0052,670.1357
20211025,7,11110700,242.8024,271.6496,286.6009,329.0123
20211025,7,11140520,246.0922,685.8953,444.8323,874.7031
20211025,7,11110710,327.4339,599.4742,674.7815,715.6278
20211025,7,11140590,501.3978,863.6823,829.5146,954.6477
20211025,7,11170560,481.9694,978.8194,796.3699,1168.6412
20211025,7,11140645,358.4012,445.9579,418.1449,486.5509
20211025,7,11140580,581.9433,573.286,654.0665,530.6912
20211025,7,11140635,321.5353,466.4658,483.0829,483.5679
20211025,7,11140605,206.179,469.4814,351.4316,558.6801
20211025,7,11140625,356.1109,648.3233,527.7297,648.1779
20211025,7,11140615,941.7059,984.5436,976.701,1028.9586
20211025,7,11140670,319.9635,556.6285,544.5381,734.9261
20211025,7,11170555,659.6699,1024.7111,1845.7303,1503.8303
20211025,7,11140665,245.704,268.7361,299.7033,309.3135
20211025,7,11140650,321.5275,403.7869,426.2511,506.6623
20211025,7,11170530,497.108,708.0145,679.7771,813.16
20211025,7,11140680,151.9659,300.8408,210.579,319.8785
20211025,7,11170520,486.4628,548.3023,433.5487,640.2472
20211025,7,11170510,352.5832,578.8664,399.7806,586.339
20211025,7,11170580,286.9851,380.0021,435.2196,446.4584
20211025,7,11170650,344.7649,575.2271,348.8374,588.0205
20211025,7,11215760,457.3463,626.8632,514.4931,610.4496
20211025,7,11200560,696.6346,837.0995,855.9013,828.913
20211025,7,11170640,161.2167,218.1741,187.3825,267.3827
20211025,7,11170590,283.6664,294.761,314.7562,394.8455
20211025,7,11170630,548.775,680.3425,743.2909,862.2692
20211025,7,11170625,1472.2822,1776.6609,1273.9201,2044.6452
20211025,7,11170690,342.4672,499.697,514.2533,519.0636
20211025,7,11200550,2141.364,1945.6742,2413.6553,1665.341
20211025,7,11170685,697.3541,1247.0588,799.4028,1347.4035
20211025,7,11170660,308.7028,501.7928,330.9942,646.063
20211025,7,11200540,1010.1965,1294.6989,1305.1579,1148.0828
20211025,7,11170700,411.145,644.7153,340.9341,528.6744
20211025,7,11200535,906.9408,1232.5699,1355.2042,1609.6844
20211025,7,11200520,373.4926,479.1542,528.0189,623.7136
20211025,7,11200580,340.7879,275.5616,329.4639,322.104
20211025,7,11215750,574.4298,929.2304,770.6909,1266.9797
20211025,7,11200650,493.9598,737.2171,475.169,711.6708
20211025,7,11200570,568.4439,570.8763,695.3567,766.8806
20211025,7,11200645,479.9592,925.9342,774.3402,1157.0116
20211025,7,11200590,361.1087,396.156,415.8227,505.0601
20211025,7,11200620,271.6557,340.9496,250.6256,383.963
20211025,7,11200615,528.0005,555.3267,575.7397,675.8666
20211025,7,11200690,612.7463,1449.162,920.2391,1433.3124
20211025,7,11215740,462.3808,837.5896,651.429,1039.1834
20211025,7,11200670,466.7871,857.9446,589.5916,792.2256
20211025,7,11200660,445.3998,865.3578,635.5167,954.1646
20211025,7,11215730,1228.7914,1437.0042,1525.0317,1423.3968
20211025,7,11200720,499.7636,731.4803,673.0034,732.4212
20211025,7,11215710,3012.3595,3307.1142,4774.0406,3317.2926
20211025,7,11200790,917.318,1241.6021,1264.9859,1195.7334
20211025,7,11215840,775.3827,845.0233,857.1677,956.8343
20211025,7,11230600,624.3373,844.8374,724.0761,945.944
20211025,7,11305575,466.562,472.7969,646.8518,423.8641
20211025,7,11260590,682.9602,1205.7,1136.2051,1645.785
20211025,7,11215780,513.611,761.2575,715.9798,989.0487
20211025,7,11215830,662.8416,968.4425,783.1959,998.8107
20211025,7,11215820,971.6986,1307.3396,1443.2926,1566.1752
20211025,7,11215810,986.6837,973.7727,1243.6772,1090.4465
20211025,7,11215860,669.1754,675.2205,814.0835,875.0579
20211025,7,11230570,542.5926,539.2296,694.4665,535.0647
20211025,7,11215850,909.6039,1486.4442,1288.008,1692.4226
20211025,7,11215847,872.585,1236.0705,1315.5849,1469.9766
20211025,7,11230560,1388.4366,1436.83,1824.7167,1403.3626
20211025,7,11215870,788.7041,863.3173,1038.4979,1157.9454
20211025,7,11230545,1817.2787,1822.2533,2352.809,1482.3127
20211025,7,11230536,1171.846,1821.4746,1780.979,1974.8765
20211025,7,11230650,736.2911,1348.6716,1203.8512,1566.0965
20211025,7,11260580,579.8813,760.1462,785.3176,1007.8941
20211025,7,11230730,1396.3789,1193.6836,1762.6747,956.6515
20211025,7,11230610,543.0803,723.0248,675.0104,779.596
20211025,7,11230720,1155.663,1150.8434,2177.5977,1262.7814
20211025,7,11230660,697.5046,800.5933,763.7567,820.5679
20211025,7,11230710,1574.773,1217.5577,2457.7674,1301.7888
20211025,7,11230705,613.0881,647.6235,723.5143,680.3782
20211025,7,11260520,528.7158,727.0369,676.0525,812.2617
20211025,7,11260575,547.1983,710.5972,650.9509,755.3404
20211025,7,11230750,532.4619,499.4958,814.9288,577.8243
20211025,7,11230740,2228.901,1577.1567,3576.377,1533.5109
20211025,7,11260570,594.4722,745.3086,617.7965,861.4781
20211025,7,11260540,439.8435,598.586,464.7125,571.691
20211025,7,11260565,862.0625,1035.3812,1039.5971,1378.6836
20211025,7,11260550,371.9664,481.0468,410.9577,509.6219
20211025,7,11260600,483.6327,626.7157,587.5879,671.668
20211025,7,11260660,409.3548,422.2777,431.9306,465.0486
20211025,7,11305555,689.5876,782.3303,818.2239,802.5773
20211025,7,11290610,576.632,666.7557,736.1469,749.8887
20211025,7,11260655,946.7567,1274.8948,993.5626,1306.6358
20211025,7,11260610,792.0367,851.9228,858.6646,1090.8366
20211025,7,11260630,491.9374,647.6461,646.525,695.5909
20211025,7,11260620,717.0249,862.9609,885.6289,1010.5139
20211025,7,11290525,812.9556,807.018,876.7828,898.0986
20211025,7,11290600,2444.3285,1774.98,3033.4132,1464.3347
20211025,7,11260690,421.2144,516.0296,534.4184,613.7531
20211025,7,11260680,879.2686,1069.366,927.7475,1296.59
20211025,7,11290590,425.9819,426.3796,615.8997,485.7882
20211025,7,11290555,1031.8792,978.4636,1618.5993,1242.8667
20211025,7,11290580,265.4366,386.865,540.9078,454.6707
20211025,7,11290575,960.0421,1115.7843,2258.02,1268.3883
20211025,7,11290630,699.5667,624.8036,964.1347,683.6541
20211025,7,11305545,985.1469,1213.0722,1421.1419,1352.3022
20211025,7,11290705,1534.4246,1576.851,2101.9452,1514.4751
20211025,7,11290620,453.3878,421.0673,578.0713,414.048
20211025,7,11290685,475.0209,414.4082,534.5698,536.7195
20211025,7,11290640,1202.907,771.8297,1401.6143,623.7765
20211025,7,11290660,807.3389,754.88,1027.7836,723.5053
20211025,7,11290650,663.781,535.3984,960.6924,608.0291
20211025,7,11290760,660.813,643.8797,842.5245,761.9129
20211025,7,11305535,729.9183,927.4844,1199.6367,1025.013
20211025,7,11290725,715.2158,1102.4108,1448.7199,1112.8739
20211025,7,11290715,594.8118,578.8749,796.9526,677.4231
20211025,7,11305534,728.219,812.9832,904.2611,802.0258
20211025,7,11290770,355.1743,423.7917,442.3162,466.4258
20211025,7,11290810,881.5259,1124.5522,1313.5138,1049.587
20211025,7,11290780,259.2337,250.1009,278.7277,297.9376
20211025,7,11305620,412.7676,503.122,582.944,544.5438
20211025,7,11530540,655.7769,1977.8473,1083.0014,2029.5562
20211025,7,11320521,539.1638,637.5173,672.9126,759.4373
20211025,7,11410640,437.845,505.3972,608.8068,518.8138
20211025,7,11350621,655.2212,452.4834,747.9667,508.8323
20211025,7,11305610,681.094,725.2181,704.5866,725.5244
20211025,7,11305606,441.3556,331.3213,439.7895,458.3724
20211025,7,11305600,416.1129,460.2469,573.8551,505.815
20211025,7,11305660,886.9503,969.2264,1014.4718,1005.3444
20211025,7,11320515,566.9965,653.2487,751.4892,804.5742
20211025,7,11305645,516.9066,501.4257,870.3789,663.8737
20211025,7,11305630,887.1638,1321.1498,1507.931,1392.8173
20211025,7,11320514,1060.307,1118.6404,1268.7851,1194.4537
20211025,7,11320511,531.1725,722.4475,779.3083,806.3103
20211025,7,11320513,279.1028,275.2251,312.8849,253.5545
20211025,7,11320512,1145.3908,1083.7941,1240.8983,1113.001
20211025,7,11320660,551.8987,612.0301,936.7834,741.6574
20211025,7,11350619,511.5066,349.2067,629.1814,331.2839
20211025,7,11320700,314.0426,396.324,318.4584,305.0104
20211025,7,11320522,668.2771,767.3805,778.2472,987.7212
20211025,7,11320690,649.3652,770.5948,653.6445,728.0445
20211025,7,11320670,406.9904,538.9316,440.4234,569.6874
20211025,7,11320681,387.9023,439.6266,441.6282,467.3654
20211025,7,11320680,482.6973,661.3584,663.1222,753.1856
20211025,7,11350570,566.9026,541.7414,660.5192,621.2904
20211025,7,11350612,439.9542,397.6022,583.6167,601.4875
20211025,7,11350560,1801.8507,1051.7026,1342.4476,777.9105
20211025,7,11320710,582.6069,486.9134,537.2152,536.0712
20211025,7,11350611,1380.987,942.1745,1255.4423,850.0078
20211025,7,11350580,908.4194,826.7363,852.2298,898.8744
20211025,7,11350600,3161.4841,1784.1239,2918.702,1510.4578
20211025,7,11350595,1897.6348,1799.1845,2254.6782,1742.9817
20211025,7,11350624,580.1945,382.1014,520.3935,415.882
20211025,7,11380552,662.2889,786.9944,817.8343,848.9883
20211025,7,11350670,607.5811,547.1344,716.6632,643.0631
20211025,7,11410620,800.3412,785.0113,1007.6032,888.9978
20211025,7,11350665,767.8562,650.6925,770.958,656.705
20211025,7,11350625,808.1465,792.657,1037.491,848.6279
20211025,7,11350640,890.6315,982.5712,1117.3031,925.4069
20211025,7,11350630,1106.394,1007.2191,1162.0152,1185.641
