"","address","purpose1","purpose2","lon","lat"
"1","서울특별시 서초구 방배동 1-3","제2종근린생활시설","일반음식점",126.9947681,37.4941391
"2","서울특별시 서초구 방배동 1-4","단독주택","다가구주택",126.9931823,37.4960169
"3","서울특별시 서초구 방배동 1-7","공동주택","아파트",126.993939,37.493986
"4","서울특별시 서초구 방배동 1-7","공동주택","아파트",126.993939,37.493986
"5","서울특별시 서초구 방배동 1-11","공동주택","아파트",126.9939802,37.4959669
"6","서울특별시 서초구 방배동 1-12","공동주택","연립주택",126.9947273,37.4951605
"7","서울특별시 서초구 방배동 1-15","공동주택","아파트",126.9942317,37.4952662
"8","서울특별시 서초구 방배동 1-16","단독주택","단독주택",126.9937273,37.4951772
"9","서울특별시 서초구 방배동 1-17","단독주택","단독주택",126.9942432,37.4949978
"10","서울특별시 서초구 방배동 1-18","공동주택","아파트",126.9940103,37.4949066
"11","서울특별시 서초구 방배동 1-19","공동주택","아파트",126.9940066,37.4946786
"12","서울특별시 서초구 방배동 1-21","공동주택","아파트",126.9944144,37.4945442
"13","서울특별시 서초구 방배동 1-22","공동주택","연립주택",126.9941484,37.4943077
"14","서울특별시 서초구 방배동 1-27","공동주택","연립주택",126.9949783,37.4949049
"15","서울특별시 서초구 방배동 1-28","단독주택","단독주택",126.9951494,37.4947127
"16","서울특별시 서초구 방배동 1-29","공동주택","아파트",126.9948929,37.494533
"17","서울특별시 서초구 방배동 1-35","공동주택","아파트",126.9935288,37.495481
"18","서울특별시 서초구 방배동 1-37","공동주택","다세대주택",126.9937349,37.4943636
"19","서울특별시 서초구 방배동 1-38","단독주택","단독주택",126.9934071,37.4944347
"20","서울특별시 서초구 방배동 1-39","공동주택","아파트",126.9935658,37.4947451
"21","서울특별시 서초구 방배동 1-40","공동주택","아파트",126.9935049,37.4950645
"22","서울특별시 서초구 방배동 1-43","공동주택","아파트",126.9931825,37.4945662
"23","서울특별시 서초구 방배동 1-45","공동주택","아파트",126.9951572,37.4943884
"24","서울특별시 서초구 방배동 1-55","단독주택","단독주택",126.9931016,37.4957909
"25","서울특별시 서초구 방배동 1-56","공동주택","아파트",126.9928086,37.4953838
"26","서울특별시 서초구 방배동 1-57","공동주택","아파트",126.9930699,37.4952915
"27","서울특별시 서초구 방배동 1-58","공동주택","연립주택",126.9933314,37.4953568
"28","서울특별시 서초구 방배동 1-59","공동주택","연립주택",126.9936746,37.4945532
"29","서울특별시 서초구 방배동 1-60","공동주택","아파트",126.9935419,37.4943314
"30","서울특별시 서초구 방배동 1-62","제1종근린생활시설","기타공공시설",126.9944855,37.4955603
"31","서울특별시 서초구 방배동 1-62","공동주택","아파트",126.9944855,37.4955603
"32","서울특별시 서초구 방배동 1-97","단독주택","단독주택",126.9932526,37.4955804
"33","서울특별시 서초구 방배동 1-106","공동주택","아파트",126.9943254,37.4940064
"34","서울특별시 서초구 방배동 1-115","공동주택","연립주택",126.9952092,37.4941356
"35","서울특별시 서초구 방배동 1-119","공동주택","아파트",126.9938532,37.4956549
"36","서울특별시 서초구 방배동 1-131","단독주택","다가구주택",126.9947239,37.494737
"37","서울특별시 서초구 방배동 1-133","공동주택","연립주택",126.994588,37.4943313
"38","서울특별시 서초구 방배동 1-138","제2종근린생활시설","일반음식점",126.9947588,37.4939912
"39","서울특별시 서초구 방배동 1-140","공동주택","다세대주택",126.9937417,37.4938573
"40","서울특별시 서초구 방배동 12","공동주택","다세대주택",126.9910183,37.4950514
"41","서울특별시 서초구 방배동 12-1","공동주택","아파트",126.9927912,37.4960874
"42","서울특별시 서초구 방배동 12-2","공동주택","연립주택",126.9906259,37.4959797
"43","서울특별시 서초구 방배동 12-2","공동주택","연립주택",126.9906259,37.4959797
"44","서울특별시 서초구 방배동 12-5","공동주택","아파트",126.9926936,37.4956901
"45","서울특별시 서초구 방배동 12-9","공동주택","연립주택",126.9922991,37.4960129
"46","서울특별시 서초구 방배동 12-10","단독주택","단독주택",126.9919938,37.496013
"47","서울특별시 서초구 방배동 12-11","공동주택","연립주택",126.9917198,37.4959548
"48","서울특별시 서초구 방배동 12-12","단독주택","단독주택",126.9917702,37.4957327
"49","서울특별시 서초구 방배동 12-13","공동주택","연립주택",126.9922263,37.4957952
"50","서울특별시 서초구 방배동 12-14","단독주택","단독주택",126.992287,37.4955686
"51","서울특별시 서초구 방배동 12-15","공동주택","연립주택",126.9919796,37.4954669
"52","서울특별시 서초구 방배동 12-16","단독주택","단독주택",126.9920882,37.4953011
"53","서울특별시 서초구 방배동 12-17","단독주택","단독주택",126.9924129,37.4952057
"54","서울특별시 서초구 방배동 12-18","단독주택","단독주택",126.9922208,37.4951112
"55","서울특별시 서초구 방배동 12-19","공동주택","연립주택",126.9928731,37.4950402
"56","서울특별시 서초구 방배동 12-20","단독주택","단독주택",126.9925521,37.4949419
"57","서울특별시 서초구 방배동 12-22","단독주택","단독주택",126.9928565,37.4948454
"58","서울특별시 서초구 방배동 12-30","단독주택","단독주택",126.9915509,37.4955578
"59","서울특별시 서초구 방배동 12-32","단독주택","단독주택",126.9914215,37.4952639
"60","서울특별시 서초구 방배동 12-34","제2종근린생활시설","학원",126.9917677,37.495165
"61","서울특별시 서초구 방배동 12-35","단독주택","단독주택",126.9915653,37.4950768
"62","서울특별시 서초구 방배동 12-36","공동주택","아파트",126.9920257,37.4948978
"63","서울특별시 서초구 방배동 12-37","공동주택","다세대주택",126.9919409,37.4947277
"64","서울특별시 서초구 방배동 12-38","단독주택","단독주택",126.9922592,37.4947764
"65","서울특별시 서초구 방배동 12-39","단독주택","단독주택",126.9925318,37.4946841
"66","서울특별시 서초구 방배동 12-40","교육연구시설","학원",126.9927459,37.4945742
"67","서울특별시 서초구 방배동 12-41","단독주택","단독주택",126.9930657,37.4944228
"68","서울특별시 서초구 방배동 12-45","공동주택","다세대주택",126.9897708,37.4955696
"69","서울특별시 서초구 방배동 12-45","공동주택","다세대주택",126.9897708,37.4955696
"70","서울특별시 서초구 방배동 12-53","단독주택","단독주택",126.9928822,37.4945303
"71","서울특별시 서초구 방배동 12-56","공동주택","연립주택",126.9911936,37.4956422
"72","서울특별시 서초구 방배동 12-57","공동주택","연립주택",126.9913506,37.4959111
"73","서울특별시 서초구 방배동 12-58","공동주택","아파트",126.9914406,37.495692
"74","서울특별시 서초구 방배동 12-59","단독주택","단독주택",126.9899299,37.4955971
"75","서울특별시 서초구 방배동 12-60","공동주택","아파트",126.9902366,37.4955799
"76","서울특별시 서초구 방배동 12-63","공동주택","다세대주택",126.9907567,37.4955889
"77","서울특별시 서초구 방배동 12-64","단독주택","단독주택",126.9909146,37.4956191
"78","서울특별시 서초구 방배동 12-66","공동주택","다세대주택",126.9897797,37.4954111
"79","서울특별시 서초구 방배동 12-67","공동주택","다세대주택",126.9897654,37.4953002
"80","서울특별시 서초구 방배동 12-68","단독주택","단독주택",126.9900117,37.495232
"81","서울특별시 서초구 방배동 12-69","공동주택","다세대주택",126.9900087,37.4953698
"82","서울특별시 서초구 방배동 12-70","공동주택","다세대주택",126.9901576,37.4953945
"83","서울특별시 서초구 방배동 12-71","공동주택","다세대주택",126.9903056,37.4954084
"84","서울특별시 서초구 방배동 12-72","단독주택","다가구주택",126.990482,37.4954063
"85","서울특별시 서초구 방배동 12-73","단독주택","다가구주택",126.9906505,37.4954096
"86","서울특별시 서초구 방배동 12-74","공동주택","다세대주택",126.9908179,37.495238
"87","서울특별시 서초구 방배동 12-75","공동주택","다세대주택",126.9908746,37.495398
"88","서울특별시 서초구 방배동 12-76","공동주택","다세대주택",126.9910363,37.4953957
"89","서울특별시 서초구 방배동 12-77","단독주택","다가구주택",126.9910748,37.495224
"90","서울특별시 서초구 방배동 12-78","공동주택","다세대주택",126.9911706,37.4951644
"91","서울특별시 서초구 방배동 12-79","공동주택","다세대주택",126.9912697,37.4949436
"92","서울특별시 서초구 방배동 12-80","공동주택","연립주택",126.9919259,37.4956809
"93","서울특별시 서초구 방배동 12-86","단독주택","단독주택",126.990182,37.4952659
"94","서울특별시 서초구 방배동 12-88","단독주택","단독주택",126.9906041,37.4952443
"95","서울특별시 서초구 방배동 12-89","공동주택","다세대주택",126.9908544,37.4949671
"96","서울특별시 서초구 방배동 13-1","단독주택","다가구주택",126.9906857,37.494808
"97","서울특별시 서초구 방배동 13-3","단독주택","단독주택",126.9905661,37.4948754
"98","서울특별시 서초구 방배동 13-4","단독주택","다가구주택",126.9904377,37.4949212
"99","서울특별시 서초구 방배동 13-5","단독주택","다가구주택",126.9903003,37.4949606
"100","서울특별시 서초구 방배동 13-6","단독주택","단독주택",126.9902302,37.4948744
"101","서울특별시 서초구 방배동 13-7","공동주택","다세대주택",126.9901556,37.4947926
"102","서울특별시 서초구 방배동 13-8","제2종근린생활시설","독서실",126.990082,37.4947163
"103","서울특별시 서초구 방배동 13-9","제1종근린생활시설","소매점",126.9903315,37.494659
"104","서울특별시 서초구 방배동 13-10","단독주택","다가구주택",126.9904003,37.4947596
"105","서울특별시 서초구 방배동 13-12","단독주택","다가구주택",126.9904711,37.4946205
"106","서울특별시 서초구 방배동 13-14","단독주택","다가구주택",126.9905729,37.4947034
"107","서울특별시 서초구 방배동 14-1","단독주택","단독주택",126.9906663,37.4951619
"108","서울특별시 서초구 방배동 14-2","단독주택","단독주택",126.990641,37.4950256
"109","서울특별시 서초구 방배동 14-3","단독주택","다가구주택",126.990237,37.4951267
"110","서울특별시 서초구 방배동 14-6","단독주택","단독주택",126.9905084,37.4951281
"111","서울특별시 서초구 방배동 14-7","공동주택","다세대주택",126.9903858,37.4951604
"112","서울특별시 서초구 방배동 14-8","단독주택","단독주택",126.9907432,37.4949896
"113","서울특별시 서초구 방배동 17-1","제2종근린생활시설","사무소",126.9896412,37.495118
"114","서울특별시 서초구 방배동 17-10","제1종근린생활시설","제1종근린생활시설",126.9899044,37.4950545
"115","서울특별시 서초구 방배동 17-11","제1종근린생활시설","소매점",126.9897943,37.4949968
"116","서울특별시 서초구 방배동 17-13","단독주택","다가구주택",126.9901418,37.4949781
"117","서울특별시 서초구 방배동 17-14","단독주택","다가구주택",126.9900477,37.4949115
"118","서울특별시 서초구 방배동 17-15","제1종근린생활시설","소매점",126.9899422,37.4948512
"119","서울특별시 서초구 방배동 18","공동주택","다세대주택",126.9896093,37.4955511
"120","서울특별시 서초구 방배동 18-18","단독주택","다가구주택",126.9896273,37.4953936
"121","서울특별시 서초구 방배동 18-19","공동주택","다세대주택",126.9896231,37.4952828
"122","서울특별시 서초구 방배동 18-21","제2종근린생활시설","사무소",126.9893858,37.495351
"123","서울특별시 서초구 방배동 18-23","제1종근린생활시설","제1종근린생활시설",126.989244,37.4954678
"124","서울특별시 서초구 방배동 18-24","단독주택","다가구주택",126.9894258,37.4954892
"125","서울특별시 서초구 방배동 18-25","단독주택","다가구주택",126.9894312,37.4955902
"126","서울특별시 서초구 방배동 18-27","제2종근린생활시설","학원",126.9892142,37.4955847
"127","서울특별시 서초구 방배동 19-3","제1종근린생활시설","사무소",126.9888355,37.4957382
"128","서울특별시 서초구 방배동 33-1","제2종근린생활시설","사무소",126.9903863,37.4944531
"129","서울특별시 서초구 방배동 33-5","제1종근린생활시설","기타제1종근생활시설",126.9907473,37.4940994
"130","서울특별시 서초구 방배동 33-8","제1종근린생활시설","소매점",126.9905258,37.4943408
"131","서울특별시 서초구 방배동 33-9","제2종근린생활시설","사무소",126.9906187,37.4942397
"132","서울특별시 서초구 방배동 33-11","제1종근린생활시설","소매점",126.9907505,37.4942805
"133","서울특별시 서초구 방배동 33-14","단독주택","단독주택",126.9908618,37.4939949
"134","서울특별시 서초구 방배동 33-15","단독주택","단독주택",126.9908292,37.4941478
"135","서울특별시 서초구 방배동 87-5","공동주택","다세대주택",126.9940386,37.4906899
"136","서울특별시 서초구 방배동 87-6","제2종근린생활시설","사무소",126.9938518,37.4906217
"137","서울특별시 서초구 방배동 87-72","제2종근린생활시설","기타사무소",126.9937327,37.4905648
"138","서울특별시 서초구 방배동 87-73","단독주택","다가구주택",126.9936409,37.490491
"139","서울특별시 서초구 방배동 141-4","단독주택","단독주택",126.9964217,37.4874403
"140","서울특별시 서초구 방배동 141-5","단독주택","단독주택",126.9963569,37.4877182
"141","서울특별시 서초구 방배동 141-10","단독주택","다가구주택",126.9968177,37.4878428
"142","서울특별시 서초구 방배동 141-11","단독주택","단독주택",126.9967129,37.4878194
"143","서울특별시 서초구 방배동 141-12","공동주택","다세대주택",126.9966014,37.4877851
"144","서울특별시 서초구 방배동 141-13","단독주택","단독주택",126.9964831,37.4877499
"145","서울특별시 서초구 방배동 141-14","단독주택","다가구주택",126.9965277,37.4876277
"146","서울특별시 서초구 방배동 141-15","단독주택","단독주택",126.9966561,37.4876703
"147","서울특별시 서초구 방배동 141-17","단독주택","단독주택",126.9968869,37.4877461
"148","서울특별시 서초구 방배동 141-18","단독주택","단독주택",126.9969569,37.4875818
"149","서울특별시 서초구 방배동 141-19","단독주택","단독주택",126.9970127,37.4874688
"150","서울특별시 서초구 방배동 141-20","단독주택","단독주택",126.996883,37.487446
"151","서울특별시 서초구 방배동 141-21","단독주택","다가구주택",126.9968387,37.487543
"152","서울특별시 서초구 방배동 141-22","단독주택","단독주택",126.9967125,37.4875113
"153","서울특별시 서초구 방배동 141-23","단독주택","단독주택",126.9967332,37.4873988
"154","서울특별시 서초구 방배동 141-26","단독주택","단독주택",126.9965129,37.4879754
"155","서울특별시 서초구 방배동 141-30","단독주택","단독주택",126.9964049,37.4875997
"156","서울특별시 서초구 방배동 141-31","제2종근린생활시설","사무소",126.9962518,37.4878822
"157","서울특별시 서초구 방배동 141-32","단독주택","단독주택",126.9961326,37.4878334
"158","서울특별시 서초구 방배동 141-33","단독주택","단독주택",126.9966361,37.4879828
"159","서울특별시 서초구 방배동 141-45","단독주택","단독주택",126.9964648,37.4873425
"160","서울특별시 서초구 방배동 141-46","단독주택","단독주택",126.9962226,37.4876999
"161","서울특별시 서초구 방배동 141-47","공동주택","다세대주택",126.9964007,37.4879078
"162","서울특별시 서초구 방배동 141-48","단독주택","다가구주택",126.9965992,37.4873607
"163","서울특별시 서초구 방배동 141-51","단독주택","단독주택",126.9965672,37.4874668
"164","서울특별시 서초구 방배동 143-10","공동주택","연립주택",126.9954881,37.4870711
"165","서울특별시 서초구 방배동 144-20","제1종근린생활시설","소매점",126.9945772,37.4873742
"166","서울특별시 서초구 방배동 167-4","교육연구시설","기타학교",126.9982024,37.4853425
"167","서울특별시 서초구 방배동 167-4","교육연구시설","기타학교",126.9982024,37.4853425
"168","서울특별시 서초구 방배동 167-32","단독주택","단독주택",126.9989596,37.485712
"169","서울특별시 서초구 방배동 167-33","단독주택","단독주택",126.9990986,37.485715
"170","서울특별시 서초구 방배동 169-8","공동주택","다세대주택",126.9976223,37.4846681
"171","서울특별시 서초구 방배동 169-9","단독주택","다가구주택",126.9974446,37.4845981
"172","서울특별시 서초구 방배동 169-24","공동주택","아파트",126.9988074,37.4849151
"173","서울특별시 서초구 방배동 190-1","업무시설","사무소",126.9988767,37.4818413
"174","서울특별시 서초구 방배동 191","종교시설","사당",126.9996984,37.4819429
"175","서울특별시 서초구 방배동 256-1","종교시설","교회",126.9982464,37.4767964
"176","서울특별시 서초구 방배동 321-1","단독주택","단독주택",126.9927083,37.4852507
"177","서울특별시 서초구 방배동 321-4","공동주택","다세대주택",126.9928703,37.4853944
"178","서울특별시 서초구 방배동 321-5","단독주택","단독주택",126.9927901,37.4851343
"179","서울특별시 서초구 방배동 321-6","공동주택","다세대주택",126.9928821,37.4850224
"180","서울특별시 서초구 방배동 321-9","공동주택","다세대주택",126.9929931,37.4851756
"181","서울특별시 서초구 방배동 321-10","노유자시설","어린이집",126.9930525,37.4850509
"182","서울특별시 서초구 방배동 322-1","공동주택","다세대주택",126.9925723,37.4851027
"183","서울특별시 서초구 방배동 322-4","공동주택","연립주택",126.9926484,37.4849096
"184","서울특별시 서초구 방배동 323-1","단독주택","단독주택",126.9923314,37.4850213
"185","서울특별시 서초구 방배동 324-10","공동주택","다세대주택",126.9920705,37.4847515
"186","서울특별시 서초구 방배동 327-1","공동주택","다세대주택",126.9916008,37.4851187
"187","서울특별시 서초구 방배동 327-3","단독주택","다세대주택",126.992172,37.4851903
"188","서울특별시 서초구 방배동 327-4","단독주택","다가구주택",126.9920213,37.4851277
"189","서울특별시 서초구 방배동 327-6","단독주택","다가구주택",126.9922204,37.485042
"190","서울특별시 서초구 방배동 327-7","단독주택","다가구주택",126.99209,37.4849814
"191","서울특별시 서초구 방배동 327-15","공동주택","다세대주택",126.991781,37.4851761
"192","서울특별시 서초구 방배동 327-16","공동주택","다세대주택",126.9918433,37.4850784
"193","서울특별시 서초구 방배동 327-24","공동주택","다세대주택",126.991959,37.4848875
"194","서울특별시 서초구 방배동 327-36","공동주택","다세대주택",126.9919477,37.4852244
"195","서울특별시 서초구 방배동 327-37","공동주택","다세대주택",126.9920757,37.4852876
"196","서울특별시 서초구 방배동 332-1","종교시설","교회",126.9919326,37.4865975
"197","서울특별시 서초구 방배동 332-6","공동주택","연립주택",126.9920147,37.4862098
"198","서울특별시 서초구 방배동 332-7","공동주택","연립주택",126.9916967,37.486399
"199","서울특별시 서초구 방배동 333-4","공동주택","연립주택",126.9920945,37.4860798
"200","서울특별시 서초구 방배동 421-1","공동주택","아파트",126.9836477,37.4850893
"201","서울특별시 서초구 방배동 421-2","제1종근린생활시설","소매점",126.984173,37.4851272
"202","서울특별시 서초구 방배동 421-3","업무시설","사무소",126.9839343,37.4848854
"203","서울특별시 서초구 방배동 421-23","업무시설","사무소",126.9841276,37.4849709
"204","서울특별시 서초구 방배동 422-1","공동주택","다세대주택",126.9845123,37.4852076
"205","서울특별시 서초구 방배동 422-3","제2종근린생활시설","사무소",126.9846054,37.4849272
"206","서울특별시 서초구 방배동 422-4","공동주택","다세대주택",126.9846944,37.4850334
"207","서울특별시 서초구 방배동 422-6","제2종근린생활시설","사무소",126.9843913,37.4848731
"208","서울특별시 서초구 방배동 422-7","방송통신시설","통신용시설",126.9847326,37.4848851
"209","서울특별시 서초구 방배동 422-8","공동주택","다세대주택",126.9844695,37.4851099
"210","서울특별시 서초구 방배동 422-9","공동주택","다세대주택",126.9847168,37.48513
"211","서울특별시 서초구 방배동 422-10","공동주택","다세대주택",126.9847471,37.4852294
"212","서울특별시 서초구 방배동 423-1","단독주택","단독주택",126.984989,37.4852414
"213","서울특별시 서초구 방배동 423-2","공동주택","다세대주택",126.9849838,37.4851233
"214","서울특별시 서초구 방배동 423-3","단독주택","단독주택",126.9849774,37.4850079
"215","서울특별시 서초구 방배동 423-4","제2종근린생활시설","다세대주택",126.984966,37.4848456
"216","서울특별시 서초구 방배동 423-5","단독주택","단독주택",126.984983,37.4849269
"217","서울특별시 서초구 방배동 425-1","공동주택","아파트",126.9833797,37.4845914
"218","서울특별시 서초구 방배동 425-2","문화및집회시설","문화및집회시설",126.9837867,37.4845156
"219","서울특별시 서초구 방배동 426-6","제2종근린생활시설","기타종교집회장",126.9832765,37.4840301
"220","서울특별시 서초구 방배동 426-9","단독주택","단독주택",126.9836839,37.4840029
"221","서울특별시 서초구 방배동 426-12","교육연구시설","교육원",126.9837264,37.4842069
"222","서울특별시 서초구 방배동 426-20","단독주택","단독주택",126.9836032,37.4842014
"223","서울특별시 서초구 방배동 426-21","공동주택","다세대주택",126.9840797,37.4840036
"224","서울특별시 서초구 방배동 429-1","제2종근린생활시설","일반음식점",126.9828707,37.4837707
"225","서울특별시 서초구 방배동 432-1","제2종근린생활시설","사무소",126.9855953,37.4827976
"226","서울특별시 서초구 방배동 432-3","단독주택","단독주택",126.9856157,37.4827085
"227","서울특별시 서초구 방배동 432-4","단독주택","다가구주택",126.9856392,37.4826402
"228","서울특별시 서초구 방배동 432-5","단독주택","다가구주택",126.9856282,37.4825347
"229","서울특별시 서초구 방배동 432-6","단독주택","단독주택",126.9856943,37.4824164
"230","서울특별시 서초구 방배동 432-7","공동주택","연립주택",126.9860475,37.4824662
"231","서울특별시 서초구 방배동 432-8","단독주택","다가구주택",126.9857334,37.4822842
"232","서울특별시 서초구 방배동 432-9","단독주택","다가구주택",126.9857525,37.4822114
"233","서울특별시 서초구 방배동 432-10","공동주택","아파트",126.9859701,37.4820871
"234","서울특별시 서초구 방배동 432-11","공동주택","다세대주택",126.9861529,37.4821166
"235","서울특별시 서초구 방배동 432-13","공동주택","다세대주택",126.9863513,37.4820724
"236","서울특별시 서초구 방배동 432-14","단독주택","단독주택",126.9862701,37.4821411
"237","서울특별시 서초구 방배동 432-15","공동주택","다세대주택",126.9862678,37.4823114
"238","서울특별시 서초구 방배동 432-16","단독주택","단독주택",126.9864163,37.4825397
"239","서울특별시 서초구 방배동 432-17","단독주택","다가구주택",126.9864402,37.4824408
"240","서울특별시 서초구 방배동 432-18","단독주택","단독주택",126.9864652,37.4823464
"241","서울특별시 서초구 방배동 432-19","단독주택","다가구주택",126.9864796,37.4821996
"242","서울특별시 서초구 방배동 432-20","단독주택","단독주택",126.9865815,37.4821068
"243","서울특별시 서초구 방배동 432-22","단독주택","단독주택",126.9859214,37.4822624
"244","서울특별시 서초구 방배동 432-23","단독주택","단독주택",126.986034,37.4822976
"245","서울특별시 서초구 방배동 432-24","단독주택","단독주택",126.9861423,37.482313
"246","서울특별시 서초구 방배동 432-25","제2종근린생활시설","독서실",126.9857883,37.4820712
"247","서울특별시 서초구 방배동 433-1","단독주택","다가구주택",126.9867488,37.4819442
"248","서울특별시 서초구 방배동 433-2","공동주택","다세대주택",126.9868346,37.4818684
"249","서울특별시 서초구 방배동 433-3","공동주택","다세대주택",126.9869699,37.4818164
"250","서울특별시 서초구 방배동 433-4","단독주택","다가구주택",126.9871455,37.481872
"251","서울특별시 서초구 방배동 433-5","공동주택","다세대주택",126.9871552,37.4817432
"252","서울특별시 서초구 방배동 433-6","단독주택","단독주택",126.9872851,37.4817524
"253","서울특별시 서초구 방배동 433-8","단독주택","단독주택",126.9874087,37.4817201
"254","서울특별시 서초구 방배동 434-1","단독주택","다가구주택",126.9857159,37.4819038
"255","서울특별시 서초구 방배동 434-2","공동주택","다세대주택",126.9857147,37.4818245
"256","서울특별시 서초구 방배동 434-3","공동주택","아파트",126.9857236,37.4816687
"257","서울특별시 서초구 방배동 434-4","단독주택","단독주택",126.9859463,37.4817553
"258","서울특별시 서초구 방배동 434-5","단독주택","단독주택",126.9858518,37.4818906
"259","서울특별시 서초구 방배동 434-6","단독주택","다가구주택",126.9860076,37.4819054
"260","서울특별시 서초구 방배동 434-7","공동주택","다세대주택",126.986043,37.4817994
"261","서울특별시 서초구 방배동 434-8","공동주택","연립주택",126.986397,37.4818745
"262","서울특별시 서초구 방배동 434-8","공동주택","연립주택",126.986397,37.4818745
"263","서울특별시 서초구 방배동 434-9","단독주택","단독주택",126.9860833,37.4816565
"264","서울특별시 서초구 방배동 434-10","공동주택","다세대주택",126.9862089,37.4816531
"265","서울특별시 서초구 방배동 434-11","공동주택","다세대주택",126.9863275,37.4816577
"266","서울특별시 서초구 방배동 434-12","공동주택","다세대주택",126.9864582,37.4816949
"267","서울특별시 서초구 방배동 434-13","공동주택","연립주택",126.9867353,37.4816909
"268","서울특별시 서초구 방배동 435-1","단독주택","다가구주택",126.9848809,37.4825328
"269","서울특별시 서초구 방배동 435-2","단독주택","다가구주택",126.984888,37.4824238
"270","서울특별시 서초구 방배동 435-3","공동주택","다세대주택",126.9850307,37.4824098
"271","서울특별시 서초구 방배동 435-4","단독주택","다가구주택",126.985018,37.4822565
"272","서울특별시 서초구 방배동 435-5","공동주택","다세대주택",126.9848766,37.4822625
"273","서울특별시 서초구 방배동 435-6","단독주택","단독주택",126.9848702,37.4821534
"274","서울특별시 서초구 방배동 435-7","공동주택","다세대주택",126.9848582,37.4820325
"275","서울특별시 서초구 방배동 435-10","단독주택","다가구주택",126.9850207,37.482061
"276","서울특별시 서초구 방배동 435-11","단독주택","단독주택",126.9850183,37.4821538
"277","서울특별시 서초구 방배동 435-12","단독주택","다가구주택",126.9851609,37.4819757
"278","서울특별시 서초구 방배동 435-13","단독주택","단독주택",126.9851573,37.482072
"279","서울특별시 서초구 방배동 435-14","단독주택","단독주택",126.9851572,37.4821649
"280","서울특별시 서초구 방배동 435-15","단독주택","단독주택",126.9851455,37.482281
"281","서울특별시 서초구 방배동 435-16","공동주택","다세대주택",126.9851492,37.4824216
"282","서울특별시 서초구 방배동 435-17","단독주택","단독주택",126.985072,37.482529
"283","서울특별시 서초구 방배동 435-17","제1종근린생활시설","소매점",126.985072,37.482529
"284","서울특별시 서초구 방배동 435-18","제2종근린생활시설","사무소",126.9853378,37.4825205
"285","서울특별시 서초구 방배동 435-19","단독주택","단독주택",126.9853512,37.4824531
"286","서울특별시 서초구 방배동 435-20","공동주택","다세대주택",126.9854291,37.4823762
"287","서울특별시 서초구 방배동 435-22","단독주택","다가구주택",126.9854871,37.4821884
"288","서울특별시 서초구 방배동 435-23","공동주택","다세대주택",126.9855152,37.4820292
"289","서울특별시 서초구 방배동 435-24","단독주택","다가구주택",126.9853528,37.4820007
"290","서울특별시 서초구 방배동 435-25","단독주택","다가구주택",126.9853367,37.4821844
"291","서울특별시 서초구 방배동 435-26","공동주택","다세대주택",126.985317,37.4823059
"292","서울특별시 서초구 방배동 435-28","단독주택","다가구주택",126.9849789,37.4818065
"293","서울특별시 서초구 방배동 435-29","단독주택","다가구주택",126.9850897,37.4818102
"294","서울특별시 서초구 방배동 435-30","공동주택","다세대주택",126.9852163,37.4818113
"295","서울특별시 서초구 방배동 435-31","단독주택","다가구주택",126.9853293,37.4818113
"296","서울특별시 서초구 방배동 435-32","단독주택","다가구주택",126.9854614,37.4818314
"297","서울특별시 서초구 방배동 435-33","공동주택","다세대주택",126.9853574,37.481662
"298","서울특별시 서초구 방배동 435-34","공동주택","다세대주택",126.9851999,37.481685
"299","서울특별시 서초구 방배동 435-35","단독주택","다가구주택",126.9850767,37.4816776
"300","서울특별시 서초구 방배동 435-36","공동주택","다세대주택",126.9849704,37.4816803
"301","서울특별시 서초구 방배동 435-37","단독주택","단독주택",126.9848392,37.4816864
"302","서울특별시 서초구 방배동 436-1","제2종근린생활시설","사무소",126.9842138,37.4825316
"303","서울특별시 서초구 방배동 436-2","단독주택","단독주택",126.9843516,37.4825409
"304","서울특별시 서초구 방배동 436-3","공동주택","다세대주택",126.9845272,37.4825163
"305","서울특별시 서초구 방배동 436-4","공동주택","다세대주택",126.9846831,37.4823563
"306","서울특별시 서초구 방배동 436-5","노유자시설","어린이집",126.9845644,37.482358
"307","서울특별시 서초구 방배동 436-6","단독주택","다가구주택",126.9844424,37.4823515
"308","서울특별시 서초구 방배동 436-7","공동주택","다세대주택",126.9843303,37.4823587
"309","서울특별시 서초구 방배동 436-8","공동주택","다세대주택",126.984192,37.4823854
"310","서울특별시 서초구 방배동 436-9","공동주택","다세대주택",126.9841958,37.4822701
"311","서울특별시 서초구 방배동 436-10","단독주택","단독주택",126.9841817,37.482143
"312","서울특별시 서초구 방배동 436-11","공동주택","다세대주택",126.9843161,37.482154
"313","서울특별시 서초구 방배동 436-12","단독주택","다가구주택",126.9844347,37.4821632
"314","서울특별시 서초구 방배동 436-13","단독주택","다가구주택",126.9845558,37.4821552
"315","서울특별시 서초구 방배동 436-14","공동주택","다세대주택",126.9846734,37.4821544
"316","서울특별시 서초구 방배동 436-15","공동주택","다세대주택",126.984674,37.4820301
"317","서울특별시 서초구 방배동 436-16","공동주택","다세대주택",126.9845521,37.4820128
"318","서울특별시 서초구 방배동 436-17","공동주택","다세대주택",126.9844356,37.4820154
"319","서울특별시 서초구 방배동 436-18","공동주택","다가구주택",126.984319,37.4820252
"320","서울특별시 서초구 방배동 436-19","단독주택","단독주택",126.9841688,37.4820149
